song|artist|year|genre|numUnique|totalWords|love_words|god_words|dance_words|cool_words|rock_words|swear_words|family_words|baby_words|money_words|funky_words|chill_words|cw1|cwc1|cw2|cwc2|cw3|cwc3|cw4|cwc4|cw5|cwc5|cw6|cwc6|cw7|cwc7|cw8|cwc8|cw9|cwc9|cw10|cwc10
Full Moon Fever|Tom Petty|1989|rock|65|162|1|0|0|0|0|0|1|2|0|0|0|gone|8|oh|5|probably|4|feel|4|whole|4|lot|4|better|4|say|2|baby|2|stay|2
Full Moon Fever|Tom Petty|1989|rock|62|163|0|0|0|0|0|0|3|3|0|0|0|yer|8|bad|8|got|5|oh|5|best|4|thing|4|ever|4|world|4|gone|4|mad|4
Full Moon Fever|Tom Petty|1989|rock|57|182|0|0|0|0|0|0|0|2|0|0|0|depending|11|let|3|give|3|easily|3|know|3|see|3|late|3|trust|2|baby|2|change|2
Full Moon Fever|Tom Petty|1989|rock|58|137|1|0|0|0|0|0|0|0|0|0|0|feel|6|little|6|lonely|6|tonight|6|oh|3|yeah|3|alright|3|okay|3|time|3|used|2
Full Moon Fever|Tom Petty|1989|rock|49|82|2|1|0|0|0|0|0|2|0|0|0|alright|3|baby|2|sleep|2|tight|2|love|2|spent|2|life|2|goodnight|1|may|1|god|1
Full Moon Fever|Tom Petty|1989|rock|85|226|0|0|0|0|0|1|0|1|0|0|0|mind|12|heart|12|yeah|4|tall|2|well|2|house|2|remember|1|standing|1|grass|1|cattails|1
Full Moon Fever|Tom Petty|1989|rock|117|298|0|0|5|0|0|0|0|0|0|0|0|zombie|16|zoo|16|dancin|10|dance|5|painted|4|corner|4|little|3|wan|2|disappears|2|sunrise|2
Tindersticks|Tindersticks|1993|rock|36|93|0|0|0|0|0|0|0|0|0|0|0|things|6|yet|5|got|5|cos|3|turn|2|believe|2|even|2|hear|2|say|2|lights|1
Tindersticks|Tindersticks|1993|rock|102|206|0|0|0|0|0|0|0|0|0|0|0|know|3|first|2|took|2|cots|2|sleep|2|running|2|old|2|streets|2|like|2|tear|2
Tindersticks|Tindersticks|1993|rock|290|616|1|0|0|0|1|1|5|0|0|0|0|said|6|get|4|see|3|never|3|stand|3|hand|3|saw|3|thought|3|head|3|house|3
Tindersticks|Tindersticks|1993|rock|102|233|0|0|0|0|0|0|0|0|0|0|0|tears|8|tiny|7|let|7|make|6|ocean|3|time|2|always|2|someone|2|cry|2|wondering|1
Tindersticks|Tindersticks|1993|rock|73|154|1|0|0|0|0|0|0|0|0|0|0|going|4|ever|3|sack|3|look|3|go|3|knife|2|discover|2|like|2|sometimes|2|sides|2
Tindersticks|Tindersticks|1993|rock|73|134|0|0|0|0|0|0|0|0|0|0|0|go|4|would|3|prefer|3|mind|3|choice|2|look|2|kind|2|chose|1|lay|1|beach|1
Tindersticks|Tindersticks|1993|rock|75|152|4|0|0|0|0|0|0|0|0|0|0|look|4|eyes|4|kill|4|love|4|chorus|3|throw|2|away|2|far|2|fall|2|still|2
Tindersticks|Tindersticks|1993|rock|81|209|0|0|0|0|0|0|0|0|0|0|0|affairs|9|fooling|5|around|5|going|5|find|4|last|3|affair|3|tremble|2|arms|2|sigh|2
Tindersticks|Tindersticks|1993|rock|132|315|1|0|0|0|0|0|0|0|0|0|0|light|15|travel|13|old|4|times|3|everything|3|done|3|say|3|remember|2|mean|2|nothing|2
Tindersticks|Tindersticks|1993|rock|140|252|0|0|0|0|0|0|1|0|0|0|0|forget|6|let|4|already|3|windows|2|get|2|half|2|low|2|another|2|last|2|4|2
Tindersticks|Tindersticks|1993|rock|54|161|0|0|0|0|0|0|0|0|0|0|0|mother|7|walk|6|took|5|gone|4|thinks|4|quiet|3|left|3|town|3|part|3|eyes|2
Tindersticks|Tindersticks|1993|rock|66|174|0|0|0|0|0|0|0|0|0|0|0|strings|6|cut|6|mistakes|4|made|4|know|4|flying|3|around|3|coming|3|erreurs|2|sais|2
Tindersticks|Tindersticks|1993|rock|33|57|0|0|0|0|0|0|0|0|0|0|0|going|2|home|2|tonight|2|staying|2|turn|2|sleep|2|wake|2|closed|2|eyes|2|think|1
American III: Solitary Man|Johnny Cash|2000|country|54|110|0|0|0|0|0|1|0|1|0|0|0|back|6|stand|5|ground|4|well|2|going|2|around|2|world|2|hey|2|gates|1|hell|1
American III: Solitary Man|Johnny Cash|2000|country|69|145|5|0|0|0|0|0|0|0|0|0|0|solitary|4|know|3|girl|3|time|2|loved|2|strong|2|find|2|stay|2|play|2|games|2
American III: Solitary Man|Johnny Cash|2000|country|64|145|0|0|0|0|0|0|0|0|0|0|0|lucky|4|old|4|sun|4|roll|4|around|4|heaven|4|day|4|like|3|got|2|nothin|2
American III: Solitary Man|Johnny Cash|2000|country|109|267|8|1|0|0|0|0|2|1|0|0|0|love|8|got|5|life|4|carry|4|get|3|make|2|well|2|ask|2|hurt|2|temple|2
American III: Solitary Man|Johnny Cash|2000|country|82|132|0|0|0|0|0|0|0|0|0|0|0|nobody|7|nothing|4|time|3|full|2|comes|2|says|2|well|2|never|2|life|1|seems|1
American III: Solitary Man|Johnny Cash|2000|country|89|221|4|0|0|0|0|0|2|0|0|0|0|see|11|darkness|10|know|5|love|4|oh|4|well|3|hope|3|many|2|times|2|thoughts|2
American III: Solitary Man|Johnny Cash|2000|country|180|506|0|3|0|0|0|0|1|0|0|0|1|truth|9|eye|9|way|8|tooth|8|head|7|mercy|6|seat|6|told|6|think|5|done|5
American III: Solitary Man|Johnny Cash|2000|country|62|171|2|0|0|0|0|0|0|0|0|0|0|would|8|lay|5|field|3|stone|3|lips|3|dry|3|bathe|3|grow|2|wet|2|dear|2
American III: Solitary Man|Johnny Cash|2000|country|113|196|11|0|0|0|0|0|0|0|0|0|0|love|10|old|4|time|3|like|3|songs|2|words|2|would|2|wish|2|know|1|hearts|1
American III: Solitary Man|Johnny Cash|2000|country|101|201|0|2|0|0|0|1|0|0|0|0|0|got|6|country|6|trash|6|alright|4|ground|2|tree|2|let|2|thunder|2|roll|2|lighting|2
American III: Solitary Man|Johnny Cash|2000|country|108|196|0|0|0|0|0|0|0|0|0|0|0|across|4|wild|4|moor|4|child|4|father|4|wind|3|mary|3|came|3|blew|2|arms|2
American III: Solitary Man|Johnny Cash|2000|country|133|280|0|0|1|0|0|0|0|1|3|0|0|leaving|12|get|6|go|3|like|2|another|2|going|2|adios|2|yeah|2|bye|2|give|2
American III: Solitary Man|Johnny Cash|2000|country|71|116|1|1|0|0|0|0|0|0|0|0|0|going|6|see|2|jordan|2|home|2|know|2|poor|1|wayfaring|1|stranger|1|travelling|1|world|1
Takk...|Sigur Rós|2005|rock|62|102|0|0|0|0|0|0|0|0|0|0|0|hún|6|og|6|ég|5|út|5|í|4|sé|3|ekki|3|þú|3|á|2|svo|2
Takk...|Sigur Rós|2005|rock|46|71|0|0|0|0|0|0|0|0|0|0|0|í|6|ég|6|og|4|allur|3|rennblautur|2|rennvotur|2|engum|2|stígvélum|2|fæ|2|blóðnasir|2
Takk...|Sigur Rós|2005|rock|17|41|0|0|0|0|0|0|0|0|0|0|0|á|6|ó|6|þú|3|lofti|3|sæglópur|2|lífi|2|kominn|2|heim|2|hefur|1|loft|1
Takk...|Sigur Rós|2005|rock|28|47|0|0|0|0|0|0|0|0|0|0|0|þú|5|í|4|ég|3|söngst|2|mín|2|svo|2|hljótt|2|tunglsljósinu|2|þakka|2|þér|2
Takk...|Sigur Rós|2005|rock|46|58|0|0|0|0|0|0|1|0|0|0|0|ég|3|sló|3|og|3|undan|2|nú|2|hér|2|höfðum|1|þau|1|hallí|1|ró|1
3+3|The Isley Brothers|1973|r&b|69|185|3|0|1|0|0|0|0|2|0|0|0|lady|24|real|4|would|4|beautiful|3|fine|3|lovely|2|say|2|yeah|2|touch|2|baby|2
3+3|The Isley Brothers|1973|r&b|70|222|0|0|0|0|0|1|0|4|0|0|0|lonely|9|tonight|9|wan|6|go|5|right|4|say|4|baby|3|hold|3|save|3|goodbyes|3
3+3|The Isley Brothers|1973|r&b|76|314|0|0|0|0|0|0|0|7|0|0|0|know|16|baby|7|swear|3|need|2|faith|2|cause|2|side|2|girl|2|long|2|yes|2
3+3|The Isley Brothers|1973|r&b|84|356|3|0|0|0|0|0|0|0|0|0|0|walk|42|way|20|time|11|let|8|us|5|oh|4|away|3|took|3|grow|3|love|3
3+3|The Isley Brothers|1973|r&b|115|394|0|0|2|0|0|0|0|1|0|0|0|oh|35|music|22|listen|21|feel|6|yeah|6|hey|5|meet|5|let|4|day|3|got|3
3+3|The Isley Brothers|1973|r&b|91|370|4|0|0|0|0|0|1|4|0|0|0|comes|20|ooh|6|oh|5|love|4|hey|4|baby|4|well|3|understanding|3|stake|3|little|3
3+3|The Isley Brothers|1973|r&b|93|387|1|0|2|0|0|2|0|0|0|0|0|run|26|life|23|ah|9|sunshine|5|go|5|away|5|much|4|today|2|feel|2|like|2
3+3|The Isley Brothers|1973|r&b|76|232|0|0|0|0|0|0|0|0|0|0|0|summer|15|breeze|12|mind|12|feel|7|jasmines|7|makes|6|fine|6|blowing|6|oh|6|ah|3
3+3|The Isley Brothers|1973|r&b|68|202|1|0|0|0|0|0|0|0|0|0|0|ah|16|dop|8|highway|8|side|3|road|3|moving|2|highways|2|life|2|day|2|sure|1
We Insist! Max Roach's Freedom Now Suite|Max Roach|1961|jazz|83|214|0|0|0|0|0|0|3|0|0|0|0|driva|12|make|5|better|4|mamie|3|wife|3|two|3|things|3|mind|3|quittin|3|time|3
We Insist! Max Roach's Freedom Now Suite|Max Roach|1961|jazz|53|155|0|0|0|0|0|0|0|0|0|0|0|freedom|9|day|9|free|5|whisper|4|say|4|really|4|slave|4|longer|4|rumors|2|flyin|2
We Insist! Max Roach's Freedom Now Suite|Max Roach|1961|jazz|7|9|0|0|0|0|0|0|0|0|0|0|0|part|2|peace|2|2|1|protest|1|3|1|need|1|NA|0|NA|0|NA|0|NA|0
We Insist! Max Roach's Freedom Now Suite|Max Roach|1961|jazz|67|87|0|0|0|0|0|0|0|0|0|0|0|beat|3|masai|3|full|1|adventure|1|excitement|1|mystery|1|bitter|1|sweet|1|part|1|say|1
No Cities to Love|Sleater-Kinney|2015|rock|133|357|7|1|0|0|0|0|0|0|1|0|0|never|7|checked|6|gon|6|love|6|lured|6|cost|5|rough|4|comes|4|good|4|go|3
No Cities to Love|Sleater-Kinney|2015|rock|103|339|0|0|0|0|0|0|0|0|0|0|0|know|4|ever|3|forget|3|saw|3|grand|3|beast|3|savior|3|mountain|3|grew|3|speck|3
No Cities to Love|Sleater-Kinney|2015|rock|117|242|0|0|0|0|0|0|0|0|0|0|0|win|6|lose|6|together|6|rules|6|make|4|way|3|let|3|break|3|could|2|much|2
No Cities to Love|Sleater-Kinney|2015|rock|61|296|24|0|0|0|0|0|0|0|0|0|0|cities|32|love|24|weather|11|life|2|walk|2|nothing|2|wandered|2|void|2|atomic|1|tourist|1
No Cities to Love|Sleater-Kinney|2015|rock|107|240|1|0|0|0|0|0|0|0|0|0|0|ever|6|us|4|taking|3|notice|3|outline|3|hold|3|new|3|wave|3|eyes|3|witness|3
No Cities to Love|Sleater-Kinney|2015|rock|111|275|0|0|0|1|0|0|0|0|0|0|0|anthem|8|hear|4|power|4|sang|3|song|3|anthems|3|echo|3|ring|3|low|2|look|2
No Cities to Love|Sleater-Kinney|2015|rock|67|175|31|0|0|0|0|0|1|0|0|0|0|gim|31|love|31|never|12|enough|12|reach|2|touch|2|thing|2|life|2|hands|1|earth|1
No Cities to Love|Sleater-Kinney|2015|rock|120|297|0|0|1|0|0|0|0|0|0|0|0|make|6|exhume|4|idols|4|bury|4|friends|4|wild|4|weary|4|give|4|sick|3|worry|3
No Cities to Love|Sleater-Kinney|2015|rock|86|186|3|0|0|0|0|0|0|0|0|0|0|thing|6|time|3|seems|3|comes|3|fame|3|mediocrity|3|could|3|steal|3|love|3|keep|3
No Cities to Love|Sleater-Kinney|2015|rock|73|147|0|0|1|0|0|0|0|0|0|0|0|oh|3|price|3|paid|3|dearest|3|nightmare|3|conscience|3|last|2|roles|2|played|2|hit|2
No Cities to Love|Sleater-Kinney|2015|rock|28|30|2|0|0|0|0|0|0|0|0|0|0|love|2|2|1|fangless|1|3|1|surface|1|envy|1|4|1|cities|1|5|1|new|1
Shaft|Isaac Hayes|1971|r&b|62|92|0|0|0|0|0|1|1|0|0|0|0|shaft|6|right|2|black|1|private|1|dick|1|sex|1|machine|1|chicks|1|damn|1|would|1
Shaft|Isaac Hayes|1971|r&b|136|229|0|0|0|0|0|0|2|0|1|0|0|soulsville|9|oh|3|yeah|3|way|2|hard|2|see|2|got|2|plenty|2|find|2|like|2
Shaft|Isaac Hayes|1971|r&b|47|125|4|0|0|0|0|0|0|0|0|0|0|cause|5|wan|5|feel|4|love|4|thing|4|groove|3|like|3|oh|3|scream|3|sing|3
The Ghost of Tom Joad|Bruce Springsteen|1995|rock|153|306|0|0|0|0|1|1|1|1|0|0|0|highway|4|campfire|4|nobody|4|tom|4|wherever|4|sleeping|3|well|3|alive|3|tonight|3|sitting|3
The Ghost of Tom Joad|Bruce Springsteen|1995|rock|153|267|0|0|0|0|0|0|3|1|1|0|0|got|5|cold|4|go|4|mind|3|tripping|3|across|3|thin|3|line|3|sick|3|straight|3
The Ghost of Tom Joad|Bruce Springsteen|1995|rock|140|261|0|0|0|0|0|1|0|0|1|0|0|slipped|4|something|4|highway|3|29|3|small|2|little|2|headed|2|dream|2|long|2|see|2
The Ghost of Tom Joad|Bruce Springsteen|1995|rock|165|321|0|1|0|0|0|2|1|0|0|0|0|youngstown|12|sweet|4|jenny|4|sinking|4|darling|4|well|4|made|3|ohio|2|built|2|daddy|2
The Ghost of Tom Joad|Bruce Springsteen|1995|rock|176|288|0|0|0|0|0|1|4|0|0|0|0|luis|6|miguel|5|side|3|came|2|small|2|north|2|brother|2|work|2|orchards|2|morning|2
The Ghost of Tom Joad|Bruce Springsteen|1995|rock|246|482|0|0|0|0|0|0|6|0|0|0|0|back|5|line|4|bobby|4|said|4|night|4|felt|3|got|2|took|2|county|2|time|2
The Ghost of Tom Joad|Bruce Springsteen|1995|rock|153|258|0|0|0|1|0|1|1|0|1|0|0|border|3|spider|3|blanket|2|freeway|2|evening|2|grew|2|took|2|toncho|2|across|2|twelfth|2
The Ghost of Tom Joad|Bruce Springsteen|1995|rock|134|236|0|0|1|0|0|0|0|0|0|0|0|dry|6|lightning|6|horizon|3|line|3|mind|3|night|2|low|2|well|2|nobody|2|lose|2
The Ghost of Tom Joad|Bruce Springsteen|1995|rock|201|321|1|1|0|0|0|0|2|0|0|0|0|frank|3|outside|3|like|3|kid|2|texas|2|yard|2|sir|2|could|2|night|2|wind|2
The Ghost of Tom Joad|Bruce Springsteen|1995|rock|119|222|2|1|0|1|0|0|0|0|0|0|0|across|8|border|8|tomorrow|3|somewhere|3|pain|3|waters|3|tonight|2|love|2|skies|2|drink|2
The Ghost of Tom Joad|Bruce Springsteen|1995|rock|203|409|0|0|0|0|0|2|6|0|1|0|0|billy|6|water|4|texas|3|worked|3|bay|3|sleeping|3|cast|3|nets|3|stood|3|fought|2
The Ghost of Tom Joad|Bruce Springsteen|1995|rock|103|181|0|1|0|0|0|3|0|2|0|0|0|never|6|get|3|best|3|good|3|enough|3|every|2|day|2|say|2|nothing|2|tough|2
Californication|Red Hot Chili Peppers|1999|rock|147|341|2|2|0|0|1|1|2|2|0|0|0|know|15|say|7|around|6|world|6|cause|5|ding|4|dang|4|deng|4|sure|3|life|3
Californication|Red Hot Chili Peppers|1999|rock|108|221|1|5|0|0|0|0|0|0|0|0|0|oh|6|christ|5|sidewinder|5|california|5|king|5|swear|5|everywhere|5|everything|5|harder|2|heart|2
Californication|Red Hot Chili Peppers|1999|rock|90|317|0|0|0|0|0|0|0|0|0|0|0|share|27|lonely|21|birds|16|view|13|cause|4|lone|3|scar|2|tissue|2|wish|2|saw|2
Californication|Red Hot Chili Peppers|1999|rock|115|339|0|0|0|0|0|0|0|0|0|0|0|long|9|otherside|7|believe|5|slittin|5|throat|5|ever|5|slide|4|separate|4|side|4|bad|4
Californication|Red Hot Chili Peppers|1999|rock|108|307|0|0|0|0|0|2|1|0|0|0|0|get|29|top|26|cause|4|hit|2|bite|2|bit|2|mma|2|linger|2|block|2|give|2
Californication|Red Hot Chili Peppers|1999|rock|159|305|0|0|0|0|0|0|0|1|0|0|0|californication|15|dream|11|born|4|world|3|well|3|first|3|unicorn|3|hardcore|3|soft|3|porn|3
Californication|Red Hot Chili Peppers|1999|rock|110|322|0|0|0|0|0|0|0|0|0|0|0|calling|12|must|9|everything|6|go|6|know|5|easily|4|get|4|throw|4|let|3|shao|3
Californication|Red Hot Chili Peppers|1999|rock|56|120|2|0|0|0|0|0|0|0|0|0|0|away|6|little|6|fading|5|lune|5|porcelain|4|drifting|3|floating|3|day|3|wasting|2|skin|2
Californication|Red Hot Chili Peppers|1999|rock|124|272|0|0|0|0|0|0|0|0|0|0|0|alright|9|summertime|7|london|6|could|5|call|4|use|4|satellite|4|cuss|4|feel|4|wetter|3
Californication|Red Hot Chili Peppers|1999|rock|73|296|4|0|0|0|0|0|0|0|0|0|0|dirt|19|like|18|live|8|get|6|well|6|young|4|love|4|give|4|good|4|tongue|4
Californication|Red Hot Chili Peppers|1999|rock|126|299|1|0|0|0|0|2|0|0|0|0|0|close|5|falling|3|someone|3|alone|3|solar|3|eyes|3|like|3|nothing|3|ever|3|seen|3
Californication|Red Hot Chili Peppers|1999|rock|112|290|2|0|1|0|0|0|0|0|0|0|0|call|12|came|7|always|6|hand|6|see|4|dusting|3|savior|3|favorite|2|everything|2|beautiful|2
Californication|Red Hot Chili Peppers|1999|rock|125|434|1|0|0|0|0|1|0|0|0|2|0|cause|9|good|8|let|7|stay|7|way|6|go|5|knock|5|wood|5|live|5|hollywood|5
Californication|Red Hot Chili Peppers|1999|rock|107|264|0|0|0|0|0|0|0|0|0|0|0|time|22|right|20|looking|4|fine|4|get|3|let|3|death|2|us|2|start|2|1999|2
Californication|Red Hot Chili Peppers|1999|rock|102|270|0|0|0|0|0|0|0|0|0|0|0|mirror|13|sun|10|let|9|lost|7|go|6|get|6|smiling|5|eyes|5|time|4|us|3
Atomizer|Big Black|1986|pop|29|157|0|0|0|0|0|0|0|0|0|0|0|suck|14|daddy|14|stay|10|ow|8|jordan|4|like|4|ugh|3|five|2|year|2|old|2
Atomizer|Big Black|1986|pop|46|81|0|0|0|0|0|0|0|0|0|0|0|call|4|passing|4|complexion|4|black|3|white|3|would|2|like|2|children|1|breast|1|times|1
Atomizer|Big Black|1986|pop|37|53|0|0|0|0|0|1|0|0|1|0|0|got|4|need|2|walking|1|beat|1|little|1|punk|1|still|1|swimming|1|daddy|1|balls|1
Atomizer|Big Black|1986|pop|46|321|0|0|0|0|0|0|0|0|0|0|0|kerosene|32|around|17|set|17|fire|17|something|11|town|7|live|6|whole|6|life|6|never|6
Atomizer|Big Black|1986|pop|24|39|0|0|0|0|0|0|0|0|0|0|0|hate|2|weakness|2|past|2|sickens|2|places|1|respectable|1|would|1|seen|1|tell|1|go|1
Atomizer|Big Black|1986|pop|9|55|7|0|0|0|0|0|0|0|0|0|0|feel|12|fists|7|love|7|hand|6|arm|2|fist|2|NA|0|NA|0|NA|0|NA|0
Atomizer|Big Black|1986|pop|32|105|0|0|0|0|0|0|0|0|0|0|0|drunk|17|get|14|like|9|think|4|time|4|long|3|stinking|3|forgot|2|sex|2|kick|2
Atomizer|Big Black|1986|pop|56|492|0|0|0|0|0|0|0|0|0|0|0|joe|83|hang|28|alone|14|bazooka|14|back|8|us|7|long|6|time|6|place|6|head|5
Atomizer|Big Black|1986|pop|39|100|0|0|0|0|0|1|0|0|0|0|0|strange|4|things|4|break|4|walls|4|going|4|done|3|blood|2|ran|2|yellow|2|grey|2
Atomizer|Big Black|1986|pop|43|73|0|0|0|0|0|1|0|0|0|0|0|cables|6|louder|2|well|2|know|2|guess|2|pull|2|rope|2|needed|1|bang|1|walk|1
Y|The Pop Group|1979|rock|67|236|0|0|1|0|0|0|3|0|0|0|0|girl|10|little|8|born|8|ray|8|sound|8|nothing|4|beyond|4|ice|3|like|3|good|3
Y|The Pop Group|1979|rock|55|193|0|0|0|0|0|0|0|0|0|0|0|fire|19|crime|13|admit|7|thief|7|anything|4|reject|4|varying|4|concepts|4|law|4|discipline|4
Y|The Pop Group|1979|rock|71|150|0|0|0|0|0|0|1|0|0|0|0|tick|8|snow|6|girl|6|melt|5|hammer|4|nail|4|fire|3|burn|3|hair|2|touch|2
Y|The Pop Group|1979|rock|61|122|0|0|0|0|0|0|0|0|2|0|0|order|6|says|3|guns|3|speak|3|louder|3|spiders|3|trust|3|open|3|money|2|weapon|2
Y|The Pop Group|1979|rock|73|269|0|0|0|0|0|0|0|0|2|0|0|time|15|lies|10|break|6|last|6|black|4|letter|4|mind|2|crime|2|dreams|2|fast|2
Y|The Pop Group|1979|rock|78|137|0|0|0|0|0|0|0|0|0|0|0|savage|3|direction|3|talk|2|saying|1|little|1|boy|1|drown|1|fear|1|young|1|new|1
Y|The Pop Group|1979|rock|43|86|0|0|0|0|0|0|0|0|0|0|0|words|7|speak|4|make|3|first|2|truth|2|feeling|2|sound|2|please|2|blame|2|disobey|2
Y|The Pop Group|1979|rock|64|177|1|0|0|0|0|0|0|0|0|0|0|r|6|soldiers|6|call|5|pain|5|age|5|chance|5|mystery|4|afraid|3|power|3|mercy|3
Y|The Pop Group|1979|rock|84|135|0|0|0|0|0|0|0|0|0|0|0|rome|3|vengeance|3|past|2|white|2|bodies|2|even|2|better|2|medal|2|girls|2|always|2
Y|The Pop Group|1979|rock|43|86|0|0|0|0|0|1|0|0|0|0|0|catch|4|please|4|sell|4|dreams|4|sound|2|drink|2|new|2|live|2|somebody|2|else|2
The Infamous...|Mobb Deep|1995|hip hop|355|832|0|0|0|0|0|10|3|0|0|0|1|get|12|know|11|start|7|endin|7|41st|6|side|6|big|6|bent|6|kid|5|niggas|5
The Infamous...|Mobb Deep|1995|hip hop|207|513|0|0|0|0|0|14|0|0|3|0|0|niggas|15|know|13|get|8|yeah|7|shit|7|gon|6|see|6|saying|6|little|4|fuck|3
The Infamous...|Mobb Deep|1995|hip hop|309|761|0|2|0|0|1|7|2|0|0|0|0|livin|14|get|9|survival|9|fit|9|strong|9|survive|9|day|8|still|6|never|4|got|4
The Infamous...|Mobb Deep|1995|hip hop|394|869|1|0|0|0|1|3|11|0|2|0|1|mines|11|eye|10|together|10|beef|10|get|7|time|6|goes|5|long|5|sun|5|shines|5
The Infamous...|Mobb Deep|1995|hip hop|158|239|0|0|0|0|0|7|2|0|0|0|0|three|4|9|3|sometimes|2|going|2|see|2|3|2|time|2|got|2|fuck|2|get|2
The Infamous...|Mobb Deep|1995|hip hop|395|906|3|0|0|0|0|8|7|0|7|0|0|cause|9|get|8|niggas|6|time|5|got|5|money|4|tryna|4|life|4|p|4|know|4
The Infamous...|Mobb Deep|1995|hip hop|294|782|0|0|0|0|0|5|6|1|0|0|0|surprising|29|rising|24|temperature|18|nothing|13|oh|12|got|8|know|7|word|4|see|4|yeah|3
The Infamous...|Mobb Deep|1995|hip hop|364|974|0|2|0|0|0|11|2|0|1|0|1|time|14|make|14|niggas|9|back|8|night|7|zone|7|north|7|moves|6|pack|6|heat|6
The Infamous...|Mobb Deep|1995|hip hop|377|963|0|0|0|0|0|23|5|0|0|0|0|got|13|shit|10|check|9|doubt|8|get|7|fuck|7|back|6|cause|6|put|5|nigga|5
The Infamous...|Mobb Deep|1995|hip hop|372|952|0|0|0|0|0|24|7|1|1|0|1|real|16|get|15|shit|14|hectic|13|abouts|10|queens|8|like|7|kid|6|fuck|5|whattup|5
The Infamous...|Mobb Deep|1995|hip hop|358|907|0|0|0|0|0|13|3|1|1|0|0|got|17|get|14|nigga|8|buckin|8|drop|7|back|7|crew|7|cause|6|kid|6|without|5
The Infamous...|Mobb Deep|1995|hip hop|65|146|0|1|0|0|0|9|11|0|0|0|3|fuckin|5|worry|3|noyd|3|chill|3|fuck|3|aight|2|gon|2|hold|2|head|2|fall|2
The Infamous...|Mobb Deep|1995|hip hop|370|918|2|0|0|0|0|12|4|0|1|0|2|cradle|18|grave|18|know|8|back|6|like|6|got|6|kid|4|yeah|4|get|4|word|4
The Infamous...|Mobb Deep|1995|hip hop|385|1014|4|0|0|0|3|17|5|1|1|0|0|dainy|10|away|9|got|9|think|8|whole|8|brain|7|world|6|goin|6|drink|6|pain|6
The Infamous...|Mobb Deep|1995|hip hop|326|887|0|1|0|0|1|1|10|0|2|0|0|shook|13|scared|11|got|10|get|10|cause|9|things|8|know|6|halfway|6|crooks|6|death|5
The Infamous...|Mobb Deep|1995|hip hop|357|1094|0|0|0|1|1|13|2|0|2|0|1|crew|31|tell|30|rest|29|party|21|get|16|whatever|7|wan|7|life|6|noyd|5|big|5
The Lion and the Cobra|Sinéad O'Connor|1987|pop|90|182|0|0|0|0|0|0|0|0|0|0|0|jackie|8|oh|6|years|3|sand|3|find|3|washing|2|tears|2|searching|2|shores|2|said|2
The Lion and the Cobra|Sinéad O'Connor|1987|pop|64|193|0|0|1|0|0|1|0|0|0|0|0|know|11|mandinka|7|soon|6|give|6|heart|6|see|4|shame|3|feel|3|pain|3|flame|2
The Lion and the Cobra|Sinéad O'Connor|1987|pop|76|169|0|0|0|0|0|0|0|0|0|0|0|time|9|jerusalem|7|said|6|got|4|five|4|years|4|hope|3|ran|2|lady|2|torn|2
The Lion and the Cobra|Sinéad O'Connor|1987|pop|87|350|3|0|1|0|0|0|0|2|0|0|0|would|16|said|14|like|12|see|4|tell|4|nothing|4|everything|3|many|3|open|3|lover|3
The Lion and the Cobra|Sinéad O'Connor|1987|pop|94|270|1|0|0|0|1|0|0|0|0|0|0|leon|6|never|5|óir|4|thug|4|sé|4|ordú|4|dá|4|aingil|4|thaobh|4|chosaint|4
The Lion and the Cobra|Sinéad O'Connor|1987|pop|151|409|5|1|0|0|0|1|0|0|0|0|0|oh|6|light|5|love|5|rise|4|return|4|left|4|still|4|never|3|pulled|3|liar|3
The Lion and the Cobra|Sinéad O'Connor|1987|pop|42|467|4|0|0|0|0|0|0|0|0|0|0|put|103|hands|16|gim|10|wan|5|love|4|know|3|please|2|feelings|2|yes|2|give|1
The Lion and the Cobra|Sinéad O'Connor|1987|pop|118|280|0|0|0|0|0|2|0|0|0|0|0|oh|4|happen|4|anybody|4|drink|4|us|3|got|3|ah|3|tell|2|nothing|2|say|2
The Lion and the Cobra|Sinéad O'Connor|1987|pop|94|243|1|0|0|0|0|0|0|0|0|0|0|call|16|oh|12|joe|8|seen|4|great|2|city|2|away|2|said|2|sir|2|lady|2
The Lion and the Cobra|Sinéad O'Connor|1987|pop|88|497|6|0|0|0|0|0|0|0|0|0|0|put|82|hands|14|love|6|gim|6|wan|5|lyte|5|look|4|know|3|near|3|give|2
No. 2/The Rolling Stones Now!|The Rolling Stones|1965|rock|112|561|14|0|0|0|0|0|0|11|0|0|0|yeah|25|need|23|huh|19|somebody|17|everybody|15|bad|13|say|10|needs|10|baby|9|time|8
No. 2/The Rolling Stones Now!|The Rolling Stones|1965|rock|101|206|0|0|0|0|0|2|0|1|0|0|0|girl|6|home|6|every|4|time|4|oh|4|like|3|going|3|made|2|move|2|got|2
No. 2/The Rolling Stones Now!|The Rolling Stones|1965|rock|140|276|1|0|0|3|1|0|0|4|0|0|0|catch|6|get|5|baby|4|cause|4|new|3|close|3|know|3|gone|3|like|3|cool|3
No. 2/The Rolling Stones Now!|The Rolling Stones|1965|rock|80|297|1|0|0|0|0|0|0|5|0|0|0|time|24|yes|13|side|12|back|11|running|9|said|5|baby|5|always|3|would|3|times|3
