album|track|artist|year|id|reasonFail
The Circle Game|5|Tom Rush|1968|1310|too_few_lyrics
The Circle Game|8|Tom Rush|1968|1310|too_few_lyrics
The Circle Game|9|Tom Rush|1968|1310|too_few_lyrics
Larks' Tongues in Aspic|1|King Crimson|1973|2475|too_few_lyrics
Larks' Tongues in Aspic|5|King Crimson|1973|2475|too_few_lyrics
Music from the Unrealized Film Script, Dusk at Cubist Castle|2|The Olivia Tremor Control|1996|1616|too_few_lyrics
Music from the Unrealized Film Script, Dusk at Cubist Castle|9|The Olivia Tremor Control|1996|1616|too_few_lyrics
Music from the Unrealized Film Script, Dusk at Cubist Castle|13|The Olivia Tremor Control|1996|1616|too_few_lyrics
Music from the Unrealized Film Script, Dusk at Cubist Castle|16|The Olivia Tremor Control|1996|1616|too_few_lyrics
Music from the Unrealized Film Script, Dusk at Cubist Castle|17|The Olivia Tremor Control|1996|1616|too_few_lyrics
Music from the Unrealized Film Script, Dusk at Cubist Castle|19|The Olivia Tremor Control|1996|1616|too_few_lyrics
Music from the Unrealized Film Script, Dusk at Cubist Castle|20|The Olivia Tremor Control|1996|1616|too_few_lyrics
Music from the Unrealized Film Script, Dusk at Cubist Castle|23|The Olivia Tremor Control|1996|1616|too_few_lyrics
Ship Ahoy|9|The O'Jays|1973|293|too_few_lyrics
Ship Ahoy|10|The O'Jays|1973|293|too_few_lyrics
Ship Ahoy|11|The O'Jays|1973|293|too_few_lyrics
R.I.P.|1|Actress|2012|5188|too_few_lyrics
R.I.P.|2|Actress|2012|5188|too_few_lyrics
R.I.P.|3|Actress|2012|5188|too_few_lyrics
R.I.P.|4|Actress|2012|5188|too_few_lyrics
R.I.P.|5|Actress|2012|5188|too_few_lyrics
R.I.P.|6|Actress|2012|5188|too_few_lyrics
R.I.P.|7|Actress|2012|5188|too_few_lyrics
R.I.P.|8|Actress|2012|5188|too_few_lyrics
R.I.P.|9|Actress|2012|5188|too_few_lyrics
R.I.P.|10|Actress|2012|5188|too_few_lyrics
R.I.P.|11|Actress|2012|5188|too_few_lyrics
R.I.P.|12|Actress|2012|5188|too_few_lyrics
R.I.P.|13|Actress|2012|5188|too_few_lyrics
R.I.P.|15|Actress|2012|5188|too_few_lyrics
Slowhand|9|Eric Clapton|1977|1436|too_few_lyrics
You Got My Mind Messed Up|8|James Carr|1967|87|too_few_lyrics
You Got My Mind Messed Up|9|James Carr|1967|87|too_few_lyrics
You Got My Mind Messed Up|10|James Carr|1967|87|too_few_lyrics
You Got My Mind Messed Up|11|James Carr|1967|87|too_few_lyrics
You Got My Mind Messed Up|13|James Carr|1967|87|too_few_lyrics
You Got My Mind Messed Up|14|James Carr|1967|87|too_few_lyrics
You Got My Mind Messed Up|15|James Carr|1967|87|too_few_lyrics
You Got My Mind Messed Up|16|James Carr|1967|87|too_few_lyrics
You Got My Mind Messed Up|17|James Carr|1967|87|too_few_lyrics
You Got My Mind Messed Up|18|James Carr|1967|87|too_few_lyrics
You Got My Mind Messed Up|19|James Carr|1967|87|too_few_lyrics
You Got My Mind Messed Up|20|James Carr|1967|87|too_few_lyrics
You Got My Mind Messed Up|21|James Carr|1967|87|too_few_lyrics
You Got My Mind Messed Up|22|James Carr|1967|87|too_few_lyrics
You Got My Mind Messed Up|24|James Carr|1967|87|too_few_lyrics
Rock Action|1|Mogwai|2001|3857|too_few_lyrics
Rock Action|5|Mogwai|2001|3857|too_few_lyrics
Rock Action|6|Mogwai|2001|3857|too_few_lyrics
Rock Action|7|Mogwai|2001|3857|too_few_lyrics
At the Five Spot, Vol. 1|0|Eric Dolphy|1961|1897|not_found
The Music from Peter Gunn|0|Henry Mancini|1959|1847|not_found
Pop|1|Gas|2000|4924|too_few_lyrics
Pop|2|Gas|2000|4924|too_few_lyrics
Pop|3|Gas|2000|4924|too_few_lyrics
Pop|4|Gas|2000|4924|too_few_lyrics
Pop|5|Gas|2000|4924|too_few_lyrics
Pop|6|Gas|2000|4924|too_few_lyrics
Pop|7|Gas|2000|4924|too_few_lyrics
Queen of Denmark|16|John Grant|2010|5077|too_few_lyrics
IV|1|Faust|1973|2489|too_few_lyrics
IV|9|Faust|1973|2489|too_few_lyrics
Paris, Texas|0|Ry Cooder|1985|3019|not_found
After Bathing at Baxter's|9|Jefferson Airplane|1967|2159|too_few_lyrics
Tomorrow's Harvest|1|Boards of Canada|2013|5280|too_few_lyrics
Tomorrow's Harvest|2|Boards of Canada|2013|5280|too_few_lyrics
Tomorrow's Harvest|3|Boards of Canada|2013|5280|too_few_lyrics
Tomorrow's Harvest|4|Boards of Canada|2013|5280|too_few_lyrics
Tomorrow's Harvest|6|Boards of Canada|2013|5280|too_few_lyrics
Tomorrow's Harvest|7|Boards of Canada|2013|5280|too_few_lyrics
Tomorrow's Harvest|8|Boards of Canada|2013|5280|too_few_lyrics
Tomorrow's Harvest|9|Boards of Canada|2013|5280|too_few_lyrics
Tomorrow's Harvest|10|Boards of Canada|2013|5280|too_few_lyrics
Tomorrow's Harvest|12|Boards of Canada|2013|5280|too_few_lyrics
Tomorrow's Harvest|14|Boards of Canada|2013|5280|too_few_lyrics
Tomorrow's Harvest|15|Boards of Canada|2013|5280|too_few_lyrics
Tomorrow's Harvest|16|Boards of Canada|2013|5280|too_few_lyrics
Tomorrow's Harvest|17|Boards of Canada|2013|5280|too_few_lyrics
Chocolate and Cheese|5|Ween|1994|3520|too_few_lyrics
Your Queen is a Reptile|3|Sons of Kemet|2018|6055|too_few_lyrics
Your Queen is a Reptile|4|Sons of Kemet|2018|6055|too_few_lyrics
Your Queen is a Reptile|5|Sons of Kemet|2018|6055|too_few_lyrics
Your Queen is a Reptile|6|Sons of Kemet|2018|6055|too_few_lyrics
Your Queen is a Reptile|7|Sons of Kemet|2018|6055|too_few_lyrics
Your Queen is a Reptile|8|Sons of Kemet|2018|6055|too_few_lyrics
The Village Fugs/The Fugs' First Album|0|The Fugs|1965|2052|not_found
Jimmy Giuffre 3|1|Jimmy Giuffre|1957|1795|too_few_lyrics
Jimmy Giuffre 3|2|Jimmy Giuffre|1957|1795|too_few_lyrics
Jimmy Giuffre 3|3|Jimmy Giuffre|1957|1795|too_few_lyrics
Jimmy Giuffre 3|4|Jimmy Giuffre|1957|1795|too_few_lyrics
Jimmy Giuffre 3|5|Jimmy Giuffre|1957|1795|too_few_lyrics
Jimmy Giuffre 3|6|Jimmy Giuffre|1957|1795|too_few_lyrics
Jimmy Giuffre 3|7|Jimmy Giuffre|1957|1795|too_few_lyrics
Jimmy Giuffre 3|8|Jimmy Giuffre|1957|1795|too_few_lyrics
Jimmy Giuffre 3|9|Jimmy Giuffre|1957|1795|too_few_lyrics
Jimmy Giuffre 3|10|Jimmy Giuffre|1957|1795|too_few_lyrics
Jimmy Giuffre 3|11|Jimmy Giuffre|1957|1795|too_few_lyrics
Coles Corner|11|Richard Hawley|2005|4206|too_few_lyrics
Up on the Sun|2|Meat Puppets|1985|1500|too_few_lyrics
Up on the Sun|10|Meat Puppets|1985|1500|too_few_lyrics
Passion (Music for The Last Temptation of Christ)|1|Peter Gabriel|1989|2900|too_few_lyrics
Passion (Music for The Last Temptation of Christ)|2|Peter Gabriel|1989|2900|too_few_lyrics
Passion (Music for The Last Temptation of Christ)|3|Peter Gabriel|1989|2900|too_few_lyrics
Passion (Music for The Last Temptation of Christ)|4|Peter Gabriel|1989|2900|too_few_lyrics
Passion (Music for The Last Temptation of Christ)|5|Peter Gabriel|1989|2900|too_few_lyrics
Passion (Music for The Last Temptation of Christ)|6|Peter Gabriel|1989|2900|too_few_lyrics
Passion (Music for The Last Temptation of Christ)|7|Peter Gabriel|1989|2900|too_few_lyrics
Passion (Music for The Last Temptation of Christ)|8|Peter Gabriel|1989|2900|too_few_lyrics
Passion (Music for The Last Temptation of Christ)|9|Peter Gabriel|1989|2900|too_few_lyrics
Passion (Music for The Last Temptation of Christ)|10|Peter Gabriel|1989|2900|too_few_lyrics
Passion (Music for The Last Temptation of Christ)|11|Peter Gabriel|1989|2900|too_few_lyrics
Passion (Music for The Last Temptation of Christ)|12|Peter Gabriel|1989|2900|too_few_lyrics
Passion (Music for The Last Temptation of Christ)|13|Peter Gabriel|1989|2900|too_few_lyrics
Passion (Music for The Last Temptation of Christ)|14|Peter Gabriel|1989|2900|too_few_lyrics
Passion (Music for The Last Temptation of Christ)|15|Peter Gabriel|1989|2900|too_few_lyrics
Passion (Music for The Last Temptation of Christ)|16|Peter Gabriel|1989|2900|too_few_lyrics
Passion (Music for The Last Temptation of Christ)|17|Peter Gabriel|1989|2900|too_few_lyrics
Passion (Music for The Last Temptation of Christ)|18|Peter Gabriel|1989|2900|too_few_lyrics
Passion (Music for The Last Temptation of Christ)|19|Peter Gabriel|1989|2900|too_few_lyrics
Passion (Music for The Last Temptation of Christ)|20|Peter Gabriel|1989|2900|too_few_lyrics
Passion (Music for The Last Temptation of Christ)|21|Peter Gabriel|1989|2900|too_few_lyrics
Eternal Rhythm|0|Don Cherry|1969|4476|not_found
Funcrusher Plus|11|Company Flow|1997|3669|too_few_lyrics
Funcrusher Plus|19|Company Flow|1997|3669|too_few_lyrics
New York N.Y.|0|George Russell|1959|2273|not_found
How to Dismantle an Atomic Bomb|12|U2|2004|4076|too_few_lyrics
Around the House|1|Herbert|1998|3736|too_few_lyrics
Around the House|3|Herbert|1998|3736|too_few_lyrics
Around the House|4|Herbert|1998|3736|too_few_lyrics
Around the House|7|Herbert|1998|3736|too_few_lyrics
Around the House|9|Herbert|1998|3736|too_few_lyrics
Around the House|10|Herbert|1998|3736|too_few_lyrics
Around the House|11|Herbert|1998|3736|too_few_lyrics
Heat Treatment|12|Graham Parker & The Rumour|1976|374|too_few_lyrics
Electr-O-Pura|5|Yo La Tengo|1995|1609|too_few_lyrics
Mix-Up|1|Cabaret Voltaire|1979|2747|too_few_lyrics
Mix-Up|3|Cabaret Voltaire|1979|2747|too_few_lyrics
Mix-Up|4|Cabaret Voltaire|1979|2747|too_few_lyrics
Mix-Up|5|Cabaret Voltaire|1979|2747|too_few_lyrics
Mix-Up|6|Cabaret Voltaire|1979|2747|too_few_lyrics
Mix-Up|7|Cabaret Voltaire|1979|2747|too_few_lyrics
Mix-Up|8|Cabaret Voltaire|1979|2747|too_few_lyrics
Mix-Up|9|Cabaret Voltaire|1979|2747|too_few_lyrics
Workbook|1|Bob Mould|1989|766|too_few_lyrics
Smokin' at the Half Note|0|Wynton Kelly Trio & Wes Montgomery|1965|2556|not_found
Tutu|2|Miles Davis|1986|2045|too_few_lyrics
Tutu|3|Miles Davis|1986|2045|too_few_lyrics
Tutu|4|Miles Davis|1986|2045|too_few_lyrics
Tutu|5|Miles Davis|1986|2045|too_few_lyrics
Tutu|6|Miles Davis|1986|2045|too_few_lyrics
Tutu|7|Miles Davis|1986|2045|too_few_lyrics
Tutu|8|Miles Davis|1986|2045|too_few_lyrics
Tim Hardin 1|2|Tim Hardin|1966|73|too_few_lyrics
Tortoise|1|Tortoise|1994|1602|too_few_lyrics
Tortoise|2|Tortoise|1994|1602|too_few_lyrics
Tortoise|3|Tortoise|1994|1602|too_few_lyrics
Tortoise|4|Tortoise|1994|1602|too_few_lyrics
Tortoise|5|Tortoise|1994|1602|too_few_lyrics
Tortoise|6|Tortoise|1994|1602|too_few_lyrics
Tortoise|7|Tortoise|1994|1602|too_few_lyrics
Tortoise|8|Tortoise|1994|1602|too_few_lyrics
Tortoise|9|Tortoise|1994|1602|too_few_lyrics
Tortoise|10|Tortoise|1994|1602|too_few_lyrics
Estudando o samba|3|Tom Zé|1976|4591|too_few_lyrics
Let My Children Hear Music|1|Charles Mingus|1972|2001|too_few_lyrics
Let My Children Hear Music|2|Charles Mingus|1972|2001|too_few_lyrics
Let My Children Hear Music|3|Charles Mingus|1972|2001|too_few_lyrics
Let My Children Hear Music|4|Charles Mingus|1972|2001|too_few_lyrics
Let My Children Hear Music|6|Charles Mingus|1972|2001|too_few_lyrics
Such Sweet Thunder|1|Duke Ellington|1957|1820|too_few_lyrics
Such Sweet Thunder|2|Duke Ellington|1957|1820|too_few_lyrics
Such Sweet Thunder|3|Duke Ellington|1957|1820|too_few_lyrics
Such Sweet Thunder|4|Duke Ellington|1957|1820|too_few_lyrics
Such Sweet Thunder|5|Duke Ellington|1957|1820|too_few_lyrics
Such Sweet Thunder|6|Duke Ellington|1957|1820|too_few_lyrics
Such Sweet Thunder|7|Duke Ellington|1957|1820|too_few_lyrics
Such Sweet Thunder|8|Duke Ellington|1957|1820|too_few_lyrics
Such Sweet Thunder|9|Duke Ellington|1957|1820|too_few_lyrics
Such Sweet Thunder|10|Duke Ellington|1957|1820|too_few_lyrics
Such Sweet Thunder|11|Duke Ellington|1957|1820|too_few_lyrics
Such Sweet Thunder|12|Duke Ellington|1957|1820|too_few_lyrics
Morning Phase|1|Beck|2014|5404|too_few_lyrics
Morning Phase|10|Beck|2014|5404|too_few_lyrics
Air Lore|1|Air [USA]|1979|4610|too_few_lyrics
Air Lore|2|Air [USA]|1979|4610|too_few_lyrics
Air Lore|3|Air [USA]|1979|4610|too_few_lyrics
Air Lore|5|Air [USA]|1979|4610|too_few_lyrics
Air Lore|7|Air [USA]|1979|4610|too_few_lyrics
Air Lore|8|Air [USA]|1979|4610|too_few_lyrics
10,000 Hz Legend|5|Air|2001|1204|too_few_lyrics
10,000 Hz Legend|11|Air|2001|1204|too_few_lyrics
Unity|0|Larry Young|1966|1962|not_found
Welcome to the Cruel World|1|Ben Harper|1994|3515|too_few_lyrics
Cuatro rosas|3|Gabinete Caligari|1984|4695|too_few_lyrics
Crystal Castles [II]|14|Crystal Castles|2010|5061|too_few_lyrics
Lick My Decals Off, Baby|4|Captain Beefheart & The Magic Band|1970|2330|too_few_lyrics
Lick My Decals Off, Baby|7|Captain Beefheart & The Magic Band|1970|2330|too_few_lyrics
Lick My Decals Off, Baby|10|Captain Beefheart & The Magic Band|1970|2330|too_few_lyrics
Live Evil|1|Miles Davis|1971|1998|too_few_lyrics
Live Evil|2|Miles Davis|1971|1998|too_few_lyrics
Live Evil|3|Miles Davis|1971|1998|too_few_lyrics
Live Evil|4|Miles Davis|1971|1998|too_few_lyrics
Live Evil|5|Miles Davis|1971|1998|too_few_lyrics
Live Evil|6|Miles Davis|1971|1998|too_few_lyrics
Live Evil|7|Miles Davis|1971|1998|too_few_lyrics
Interstellar Space|1|John Coltrane|1974|2686|too_few_lyrics
Space Is the Place|2|Sun Ra|1973|2013|too_few_lyrics
Space Is the Place|3|Sun Ra|1973|2013|too_few_lyrics
Space Is the Place|4|Sun Ra|1973|2013|too_few_lyrics
Space Is the Place|5|Sun Ra|1973|2013|too_few_lyrics
Ta det lugnt|6|Dungen|2004|4099|too_few_lyrics
Ta det lugnt|7|Dungen|2004|4099|too_few_lyrics
Ta det lugnt|9|Dungen|2004|4099|too_few_lyrics
Ta det lugnt|11|Dungen|2004|4099|too_few_lyrics
Ta det lugnt|12|Dungen|2004|4099|too_few_lyrics
Monk's Dream|0|Thelonious Monk|1963|4445|not_found
The Electric Lady|11|Janelle Monáe|2013|5341|too_few_lyrics
T.N.T./High Voltage|0|AC/DC|1976|4580|not_found
All Summer Long|6|The Beach Boys|1964|1114|too_few_lyrics
United|1|Phoenix|2000|3802|too_few_lyrics
United|7|Phoenix|2000|3802|too_few_lyrics
United|10|Phoenix|2000|3802|too_few_lyrics
Talkie Walkie|5|Air|2004|4072|too_few_lyrics
Talkie Walkie|8|Air|2004|4072|too_few_lyrics
Talkie Walkie|10|Air|2004|4072|too_few_lyrics
Vocal Studies + Uprock Narratives|2|Prefuse 73|2001|3879|too_few_lyrics
Vocal Studies + Uprock Narratives|5|Prefuse 73|2001|3879|too_few_lyrics
Vocal Studies + Uprock Narratives|6|Prefuse 73|2001|3879|too_few_lyrics
Vocal Studies + Uprock Narratives|8|Prefuse 73|2001|3879|too_few_lyrics
Vocal Studies + Uprock Narratives|9|Prefuse 73|2001|3879|too_few_lyrics
Vocal Studies + Uprock Narratives|10|Prefuse 73|2001|3879|too_few_lyrics
Vocal Studies + Uprock Narratives|12|Prefuse 73|2001|3879|too_few_lyrics
Vocal Studies + Uprock Narratives|14|Prefuse 73|2001|3879|too_few_lyrics
Vocal Studies + Uprock Narratives|15|Prefuse 73|2001|3879|too_few_lyrics
Volume Two|0|The Soft Machine|1969|1327|not_found
Todd|1|Todd Rundgren|1974|1391|too_few_lyrics
Todd|7|Todd Rundgren|1974|1391|too_few_lyrics
Todd|12|Todd Rundgren|1974|1391|too_few_lyrics
Todd|15|Todd Rundgren|1974|1391|too_few_lyrics
Django Django|1|Django Django|2012|5208|too_few_lyrics
Django Django|12|Django Django|2012|5208|too_few_lyrics
Time's Up|12|Living Colour|1990|805|too_few_lyrics
Eskimo|2|The Residents|1979|2764|too_few_lyrics
Eskimo|3|The Residents|1979|2764|too_few_lyrics
Eskimo|4|The Residents|1979|2764|too_few_lyrics
Eskimo|5|The Residents|1979|2764|too_few_lyrics
Eskimo|6|The Residents|1979|2764|too_few_lyrics
Fear Inoculum|3|Tool|2019|6357|too_few_lyrics
Fear Inoculum|5|Tool|2019|6357|too_few_lyrics
Fear Inoculum|8|Tool|2019|6357|too_few_lyrics
Fear Inoculum|10|Tool|2019|6357|too_few_lyrics
Sextant|1|Herbie Hancock|1973|2012|too_few_lyrics
Sextant|2|Herbie Hancock|1973|2012|too_few_lyrics
Sextant|3|Herbie Hancock|1973|2012|too_few_lyrics
Shout at the Devil|5|Mötley Crüe|1983|2814|too_few_lyrics
Aman Iman: Water is Life|0|Tinariwen|2007|4279|not_found
Acadie|6|Daniel Lanois|1989|1547|too_few_lyrics
Solitude Standing|11|Suzanne Vega|1987|3333|too_few_lyrics
Historic Performances Recorded at the Monterey International Pop Festival|0|Otis Redding/The Jimi Hendrix Experience|1970|1336|not_found
Lese Majesty|11|Shabazz Palaces|2014|5415|too_few_lyrics
Genius + Soul = Jazz|3|Ray Charles|1961|1276|too_few_lyrics
Genius + Soul = Jazz|4|Ray Charles|1961|1276|too_few_lyrics
Genius + Soul = Jazz|7|Ray Charles|1961|1276|too_few_lyrics
Genius + Soul = Jazz|8|Ray Charles|1961|1276|too_few_lyrics
Apocalypse, Girl|4|Jenny Hval|2015|5591|too_few_lyrics
Pom Pom|18|Ariel Pink|2014|5417|too_few_lyrics
Kelly Blue|1|Wynton Kelly|1959|2414|too_few_lyrics
Kelly Blue|2|Wynton Kelly|1959|2414|too_few_lyrics
Kelly Blue|3|Wynton Kelly|1959|2414|too_few_lyrics
Kelly Blue|4|Wynton Kelly|1959|2414|too_few_lyrics
Kelly Blue|5|Wynton Kelly|1959|2414|too_few_lyrics
Kelly Blue|6|Wynton Kelly|1959|2414|too_few_lyrics
Aromanticism|1|Moses Sumney|2017|5950|too_few_lyrics
Aromanticism|13|Moses Sumney|2017|5950|too_few_lyrics
The Sinking of the Titanic|0|Gavin Bryars|1975|4563|not_found
Our Beloved Revolutionary Sweetheart|2|Camper Van Beethoven|1988|3214|too_few_lyrics
Our Beloved Revolutionary Sweetheart|8|Camper Van Beethoven|1988|3214|too_few_lyrics
Our Beloved Revolutionary Sweetheart|12|Camper Van Beethoven|1988|3214|too_few_lyrics
Replicas|9|Tubeway Army|1979|4617|too_few_lyrics
Replicas|10|Tubeway Army|1979|4617|too_few_lyrics
Replicas|16|Tubeway Army|1979|4617|too_few_lyrics
Love Bites|7|Buzzcocks|1978|2734|too_few_lyrics
Love Bites|11|Buzzcocks|1978|2734|too_few_lyrics
Savane|0|Ali Farka Touré|2006|2148|not_found
Drukqs|1|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|2|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|3|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|4|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|5|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|6|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|7|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|8|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|9|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|10|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|11|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|12|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|14|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|15|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|17|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|19|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|20|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|21|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|22|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|23|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|25|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|26|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|27|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|28|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|29|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|30|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|31|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|32|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|33|Aphex Twin|2001|3859|too_few_lyrics
Drukqs|34|Aphex Twin|2001|3859|too_few_lyrics
Allelujah! Don't Bend! Ascend!|2|Godspeed You! Black Emperor|2012|5217|too_few_lyrics
Allelujah! Don't Bend! Ascend!|3|Godspeed You! Black Emperor|2012|5217|too_few_lyrics
Allelujah! Don't Bend! Ascend!|4|Godspeed You! Black Emperor|2012|5217|too_few_lyrics
fIN|1|John Talabot|2012|5241|too_few_lyrics
Tabula Rasa|0|Arvo Pärt|1984|3209|not_found
Soon Over Babaluma|3|Can|1974|1398|too_few_lyrics
Soon Over Babaluma|5|Can|1974|1398|too_few_lyrics
Post-War|9|M. Ward|2006|3052|too_few_lyrics
Undercurrent|0|Bill Evans and Jim Hall|1962|1912|not_found
In den Gärten Pharaos|0|Popol Vuh|1971|2447|not_found
Thelonious Monk Trio|0|Thelonious Monk|1953|2214|not_found
Inner Urge|1|Joe Henderson|1965|1943|too_few_lyrics
Inner Urge|2|Joe Henderson|1965|1943|too_few_lyrics
Inner Urge|3|Joe Henderson|1965|1943|too_few_lyrics
Inner Urge|4|Joe Henderson|1965|1943|too_few_lyrics
Inner Urge|5|Joe Henderson|1965|1943|too_few_lyrics
Haunted Dancehall|1|The Sabres of Paradise|1994|3519|too_few_lyrics
Internal Wrangler|4|Clinic|2000|3823|too_few_lyrics
Heliocentric Worlds of Sun Ra, Volume 2|0|Sun Ra|1966|1971|not_found
76:14|1|Global Communication|1994|2974|too_few_lyrics
76:14|2|Global Communication|1994|2974|too_few_lyrics
76:14|3|Global Communication|1994|2974|too_few_lyrics
76:14|4|Global Communication|1994|2974|too_few_lyrics
76:14|5|Global Communication|1994|2974|too_few_lyrics
76:14|7|Global Communication|1994|2974|too_few_lyrics
76:14|8|Global Communication|1994|2974|too_few_lyrics
76:14|9|Global Communication|1994|2974|too_few_lyrics
76:14|10|Global Communication|1994|2974|too_few_lyrics
Spillane|0|John Zorn|1987|2887|not_found
Brian Jones Presents The Pipes of Pan at Joujouka|0|Master Musicians of Jajouka|1971|2397|not_found
III|2|Sebadoh|1991|3372|too_few_lyrics
My Way|0|Akufen|2002|4946|not_found
Bring It On|12|Gomez|1998|1025|too_few_lyrics
The Whole Love|15|Wilco|2011|5182|too_few_lyrics
Meditations|1|John Coltrane|1966|1966|too_few_lyrics
Meditations|2|John Coltrane|1966|1966|too_few_lyrics
Meditations|3|John Coltrane|1966|1966|too_few_lyrics
Meditations|4|John Coltrane|1966|1966|too_few_lyrics
Meditations|5|John Coltrane|1966|1966|too_few_lyrics
Odessa|12|Bee Gees|1969|4475|too_few_lyrics
Odessa|13|Bee Gees|1969|4475|too_few_lyrics
Odessa|17|Bee Gees|1969|4475|too_few_lyrics
Gonna Take a Miracle|0|Laura Nyro and Labelle|1971|1344|not_found
Clap Your Hands Say Yeah|4|Clap Your Hands Say Yeah|2005|4204|too_few_lyrics
Clap Your Hands Say Yeah|9|Clap Your Hands Say Yeah|2005|4204|too_few_lyrics
The Parable of Arable Land|0|The Red Krayola|1967|2586|not_found
Modus Operandi|1|Photek|1997|4859|too_few_lyrics
Modus Operandi|2|Photek|1997|4859|too_few_lyrics
Modus Operandi|3|Photek|1997|4859|too_few_lyrics
Modus Operandi|4|Photek|1997|4859|too_few_lyrics
Modus Operandi|5|Photek|1997|4859|too_few_lyrics
At Newport|0|Count Basie|1957|1811|not_found
I Often Dream of Trains|1|Robyn Hitchcock|1984|3014|too_few_lyrics
I Often Dream of Trains|11|Robyn Hitchcock|1984|3014|too_few_lyrics
I Often Dream of Trains|14|Robyn Hitchcock|1984|3014|too_few_lyrics
I Often Dream of Trains|20|Robyn Hitchcock|1984|3014|too_few_lyrics
Hex|7|Bark Psychosis|1994|2951|too_few_lyrics
Crystal Castles [I]|6|Crystal Castles|2008|4362|too_few_lyrics
Whatever|14|Aimee Mann|1993|1584|too_few_lyrics
Live at the Cafe Montmartre/Nefertiti, the Beautiful One Has Come|0|Cecil Taylor|1963|1922|not_found
Soundtrack from Twin Peaks|1|Angelo Badalamenti|1990|4751|too_few_lyrics
Soundtrack from Twin Peaks|2|Angelo Badalamenti|1990|4751|too_few_lyrics
Soundtrack from Twin Peaks|3|Angelo Badalamenti|1990|4751|too_few_lyrics
Soundtrack from Twin Peaks|5|Angelo Badalamenti|1990|4751|too_few_lyrics
Soundtrack from Twin Peaks|6|Angelo Badalamenti|1990|4751|too_few_lyrics
Soundtrack from Twin Peaks|8|Angelo Badalamenti|1990|4751|too_few_lyrics
Soundtrack from Twin Peaks|9|Angelo Badalamenti|1990|4751|too_few_lyrics
Soundtrack from Twin Peaks|10|Angelo Badalamenti|1990|4751|too_few_lyrics
1965|4|The Afghan Whigs|1998|3703|too_few_lyrics
1965|11|The Afghan Whigs|1998|3703|too_few_lyrics
La ley del desierto, La ley del mar|4|Radio Futura|1984|4698|too_few_lyrics
Dread, Beat an' Blood|0|Poet and the Roots|1978|2749|not_found
How I Quit Smoking|14|Lambchop|1996|3625|too_few_lyrics
