album|track|artist|year|id|reasonFail
And Their Refinement Of The Decline|14|Stars Of The Lid|2007|4283|too_few_lyrics
And Their Refinement Of The Decline|15|Stars Of The Lid|2007|4283|too_few_lyrics
And Their Refinement Of The Decline|16|Stars Of The Lid|2007|4283|too_few_lyrics
And Their Refinement Of The Decline|17|Stars Of The Lid|2007|4283|too_few_lyrics
And Their Refinement Of The Decline|18|Stars Of The Lid|2007|4283|too_few_lyrics
The Gabby Pahinui Hawaiian Band|0|The Gabby Pahinui Hawaiian Band|1975|2704|not_found
Be Here Now|12|Oasis|1997|1011|too_few_lyrics
Porcupine|0|Echo and the Bunnymen|1983|595|not_found
The River|1|Ali Farka Touré|1990|4758|too_few_lyrics
SBTRKT|1|SBTRKT|2011|5169|too_few_lyrics
SBTRKT|9|SBTRKT|2011|5169|too_few_lyrics
SBTRKT|11|SBTRKT|2011|5169|too_few_lyrics
SBTRKT|13|SBTRKT|2011|5169|too_few_lyrics
For Those of You Who Have Never (And Also Those Who Have)|0|Huerco S.|2016|5740|not_found
Commercial Album|6|The Residents|1980|1684|too_few_lyrics
Commercial Album|11|The Residents|1980|1684|too_few_lyrics
Commercial Album|17|The Residents|1980|1684|too_few_lyrics
Commercial Album|24|The Residents|1980|1684|too_few_lyrics
Commercial Album|37|The Residents|1980|1684|too_few_lyrics
Commercial Album|39|The Residents|1980|1684|too_few_lyrics
Commercial Album|40|The Residents|1980|1684|too_few_lyrics
Commercial Album|42|The Residents|1980|1684|too_few_lyrics
Commercial Album|43|The Residents|1980|1684|too_few_lyrics
Commercial Album|46|The Residents|1980|1684|too_few_lyrics
BLACKsummers'night|9|Maxwell|2009|5039|too_few_lyrics
Kindred EP|0|Burial|2012|6612|not_found
Pres and Teddy|0|The Lester Young - Teddy Wilson Quartet|1959|1808|not_found
Schwingungen|3|Ash Ra Tempel|1972|2445|too_few_lyrics
Trouble Man|1|Marvin Gaye|1972|1368|too_few_lyrics
Trouble Man|2|Marvin Gaye|1972|1368|too_few_lyrics
Trouble Man|4|Marvin Gaye|1972|1368|too_few_lyrics
Trouble Man|5|Marvin Gaye|1972|1368|too_few_lyrics
Trouble Man|8|Marvin Gaye|1972|1368|too_few_lyrics
Trouble Man|9|Marvin Gaye|1972|1368|too_few_lyrics
Trouble Man|11|Marvin Gaye|1972|1368|too_few_lyrics
Starfish|17|The Church|1988|3226|too_few_lyrics
Sex Packets|6|Digital Underground|1990|3329|too_few_lyrics
Sex Packets|11|Digital Underground|1990|3329|too_few_lyrics
Sex Packets|13|Digital Underground|1990|3329|too_few_lyrics
Sex Packets|17|Digital Underground|1990|3329|too_few_lyrics
From Kinshasa|0|Mbongwana Star|2015|5586|not_found
House of Sugar|7|(Sandy) Alex G|2019|6196|too_few_lyrics
Crown of Creation|6|Jefferson Airplane|1968|1305|too_few_lyrics
Crown of Creation|12|Jefferson Airplane|1968|1305|too_few_lyrics
Crown of Creation|13|Jefferson Airplane|1968|1305|too_few_lyrics
Crown of Creation|15|Jefferson Airplane|1968|1305|too_few_lyrics
Crown of Creation|16|Jefferson Airplane|1968|1305|too_few_lyrics
Crescent|1|John Coltrane|1964|2323|too_few_lyrics
Crescent|2|John Coltrane|1964|2323|too_few_lyrics
Crescent|3|John Coltrane|1964|2323|too_few_lyrics
Crescent|4|John Coltrane|1964|2323|too_few_lyrics
Crescent|5|John Coltrane|1964|2323|too_few_lyrics
Sunbathing Animal|9|Parquet Courts|2014|5427|too_few_lyrics
Smack-Up|1|Art Pepper|1960|2465|too_few_lyrics
Smack-Up|2|Art Pepper|1960|2465|too_few_lyrics
Smack-Up|3|Art Pepper|1960|2465|too_few_lyrics
Smack-Up|4|Art Pepper|1960|2465|too_few_lyrics
Smack-Up|5|Art Pepper|1960|2465|too_few_lyrics
Smack-Up|6|Art Pepper|1960|2465|too_few_lyrics
The Sound of Fury|7|Billy Fury|1960|1222|too_few_lyrics
The Sound of Fury|8|Billy Fury|1960|1222|too_few_lyrics
The Sound of Fury|9|Billy Fury|1960|1222|too_few_lyrics
The Sound of Fury|10|Billy Fury|1960|1222|too_few_lyrics
Midnight Blue|1|Kenny Burrell|1963|1924|too_few_lyrics
Midnight Blue|2|Kenny Burrell|1963|1924|too_few_lyrics
Midnight Blue|3|Kenny Burrell|1963|1924|too_few_lyrics
Midnight Blue|4|Kenny Burrell|1963|1924|too_few_lyrics
Midnight Blue|5|Kenny Burrell|1963|1924|too_few_lyrics
Midnight Blue|6|Kenny Burrell|1963|1924|too_few_lyrics
Midnight Blue|7|Kenny Burrell|1963|1924|too_few_lyrics
Ella in Berlin: Mack the Knife|0|Ella Fitzgerald|1960|1881|not_found
Poetic Champions Compose|1|Van Morrison|1987|717|too_few_lyrics
Lee Konitz & Lennie Tristano/Subconscious-Lee|0|Lee Konitz & Lennie Tristano|1949|1758|not_found
Mutant|1|Arca|2015|5592|too_few_lyrics
Mutant|2|Arca|2015|5592|too_few_lyrics
Mutant|3|Arca|2015|5592|too_few_lyrics
Mutant|4|Arca|2015|5592|too_few_lyrics
Mutant|5|Arca|2015|5592|too_few_lyrics
Mutant|6|Arca|2015|5592|too_few_lyrics
Mutant|7|Arca|2015|5592|too_few_lyrics
Mutant|8|Arca|2015|5592|too_few_lyrics
Mutant|9|Arca|2015|5592|too_few_lyrics
Mutant|10|Arca|2015|5592|too_few_lyrics
Mutant|11|Arca|2015|5592|too_few_lyrics
Mutant|12|Arca|2015|5592|too_few_lyrics
Mutant|13|Arca|2015|5592|too_few_lyrics
Mutant|14|Arca|2015|5592|too_few_lyrics
Mutant|15|Arca|2015|5592|too_few_lyrics
Mutant|16|Arca|2015|5592|too_few_lyrics
Mutant|17|Arca|2015|5592|too_few_lyrics
Mutant|18|Arca|2015|5592|too_few_lyrics
Mutant|19|Arca|2015|5592|too_few_lyrics
Mutant|20|Arca|2015|5592|too_few_lyrics
Consumed|1|Plastikman|1998|4868|too_few_lyrics
Consumed|3|Plastikman|1998|4868|too_few_lyrics
Consumed|4|Plastikman|1998|4868|too_few_lyrics
Consumed|5|Plastikman|1998|4868|too_few_lyrics
Consumed|6|Plastikman|1998|4868|too_few_lyrics
Horse Stories|1|Dirty Three|1996|1741|too_few_lyrics
Horse Stories|2|Dirty Three|1996|1741|too_few_lyrics
Horse Stories|3|Dirty Three|1996|1741|too_few_lyrics
Horse Stories|4|Dirty Three|1996|1741|too_few_lyrics
Horse Stories|5|Dirty Three|1996|1741|too_few_lyrics
Horse Stories|6|Dirty Three|1996|1741|too_few_lyrics
Horse Stories|7|Dirty Three|1996|1741|too_few_lyrics
Horse Stories|8|Dirty Three|1996|1741|too_few_lyrics
Horse Stories|9|Dirty Three|1996|1741|too_few_lyrics
Black Market|1|Weather Report|1976|2715|too_few_lyrics
Black Market|2|Weather Report|1976|2715|too_few_lyrics
Black Market|3|Weather Report|1976|2715|too_few_lyrics
Black Market|4|Weather Report|1976|2715|too_few_lyrics
Black Market|5|Weather Report|1976|2715|too_few_lyrics
Black Market|6|Weather Report|1976|2715|too_few_lyrics
Black Market|7|Weather Report|1976|2715|too_few_lyrics
Sigh No More|14|Mumford & Sons|2009|7253|too_few_lyrics
Africa/Brass|1|John Coltrane|1961|2470|too_few_lyrics
Africa/Brass|2|John Coltrane|1961|2470|too_few_lyrics
Africa/Brass|3|John Coltrane|1961|2470|too_few_lyrics
Decksandrumsandrockandroll|3|Propellerheads|1998|3712|too_few_lyrics
Decksandrumsandrockandroll|9|Propellerheads|1998|3712|too_few_lyrics
Decksandrumsandrockandroll|12|Propellerheads|1998|3712|too_few_lyrics
Ogum Xangô/Gil & Jorge|9|Gilberto Gil / Jorge Ben|1975|4566|too_few_lyrics
John Phillips (John the Wolfking of L.A.)|4|John Phillips|1970|1331|too_few_lyrics
John Phillips (John the Wolfking of L.A.)|6|John Phillips|1970|1331|too_few_lyrics
John Phillips (John the Wolfking of L.A.)|8|John Phillips|1970|1331|too_few_lyrics
John Phillips (John the Wolfking of L.A.)|11|John Phillips|1970|1331|too_few_lyrics
John Phillips (John the Wolfking of L.A.)|12|John Phillips|1970|1331|too_few_lyrics
John Phillips (John the Wolfking of L.A.)|14|John Phillips|1970|1331|too_few_lyrics
John Phillips (John the Wolfking of L.A.)|15|John Phillips|1970|1331|too_few_lyrics
John Phillips (John the Wolfking of L.A.)|16|John Phillips|1970|1331|too_few_lyrics
John Phillips (John the Wolfking of L.A.)|17|John Phillips|1970|1331|too_few_lyrics
Delaney & Bonnie & Friends On Tour with Eric Clapton|8|Delaney & Bonnie|1970|1342|too_few_lyrics
Vienna|1|Ultravox|1980|2789|too_few_lyrics
Vienna|13|Ultravox|1980|2789|too_few_lyrics
Out of Season|0|Beth Gibbons and Rustin Man|2002|1648|not_found
Reflections: Steve Lacy Plays Thelonious Monk|0|Steve Lacy|1959|2399|not_found
Oh Yeah|1|Charles Mingus|1962|1905|too_few_lyrics
Oh Yeah|3|Charles Mingus|1962|1905|too_few_lyrics
Oh Yeah|4|Charles Mingus|1962|1905|too_few_lyrics
Oh Yeah|5|Charles Mingus|1962|1905|too_few_lyrics
Oh Yeah|7|Charles Mingus|1962|1905|too_few_lyrics
Liberation|12|The Divine Comedy|1993|3467|too_few_lyrics
Roy and Diz #2|0|Dizzy Gillespie with Roy Eldridge|1954|2251|not_found
Matching Mole|2|Matching Mole|1972|1370|too_few_lyrics
Matching Mole|4|Matching Mole|1972|1370|too_few_lyrics
Matching Mole|5|Matching Mole|1972|1370|too_few_lyrics
Matching Mole|6|Matching Mole|1972|1370|too_few_lyrics
Matching Mole|7|Matching Mole|1972|1370|too_few_lyrics
Matching Mole|8|Matching Mole|1972|1370|too_few_lyrics
Motion|1|Lee Konitz|1961|2313|too_few_lyrics
Motion|2|Lee Konitz|1961|2313|too_few_lyrics
Motion|3|Lee Konitz|1961|2313|too_few_lyrics
Motion|4|Lee Konitz|1961|2313|too_few_lyrics
Motion|5|Lee Konitz|1961|2313|too_few_lyrics
The Most Lamentable Tragedy|1|Titus Andronicus|2015|5593|too_few_lyrics
The Most Lamentable Tragedy|7|Titus Andronicus|2015|5593|too_few_lyrics
The Most Lamentable Tragedy|14|Titus Andronicus|2015|5593|too_few_lyrics
The Most Lamentable Tragedy|23|Titus Andronicus|2015|5593|too_few_lyrics
The Most Lamentable Tragedy|24|Titus Andronicus|2015|5593|too_few_lyrics
The Most Lamentable Tragedy|27|Titus Andronicus|2015|5593|too_few_lyrics
The Most Lamentable Tragedy|29|Titus Andronicus|2015|5593|too_few_lyrics
Radio Gnome Invisible Part I: Flying Teapot|0|Gong|1973|2663|not_found
Broken Social Scene|1|Broken Social Scene|2005|4211|too_few_lyrics
Broken Social Scene|4|Broken Social Scene|2005|4211|too_few_lyrics
Broken Social Scene|13|Broken Social Scene|2005|4211|too_few_lyrics
R Plus Seven|1|Oneohtrix Point Never|2013|5350|too_few_lyrics
R Plus Seven|2|Oneohtrix Point Never|2013|5350|too_few_lyrics
R Plus Seven|3|Oneohtrix Point Never|2013|5350|too_few_lyrics
R Plus Seven|4|Oneohtrix Point Never|2013|5350|too_few_lyrics
R Plus Seven|5|Oneohtrix Point Never|2013|5350|too_few_lyrics
R Plus Seven|6|Oneohtrix Point Never|2013|5350|too_few_lyrics
R Plus Seven|7|Oneohtrix Point Never|2013|5350|too_few_lyrics
R Plus Seven|8|Oneohtrix Point Never|2013|5350|too_few_lyrics
R Plus Seven|10|Oneohtrix Point Never|2013|5350|too_few_lyrics
R Plus Seven|11|Oneohtrix Point Never|2013|5350|too_few_lyrics
Acabou Chorare|9|Os Novos Baianos|1972|4532|too_few_lyrics
Gratitude|2|Earth, Wind & Fire|1975|2568|too_few_lyrics
Gratitude|9|Earth, Wind & Fire|1975|2568|too_few_lyrics
Bad Moon Rising|1|Sonic Youth|1985|3057|too_few_lyrics
Bad Moon Rising|12|Sonic Youth|1985|3057|too_few_lyrics
Solid State Survivor|3|Yellow Magic Orchestra|1979|4627|too_few_lyrics
Solid State Survivor|4|Yellow Magic Orchestra|1979|4627|too_few_lyrics
Love Deluxe|9|Sade|1992|3434|too_few_lyrics
1/2 Gentlemen / Not Beasts|3|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|6|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|8|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|10|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|11|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|13|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|15|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|17|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|18|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|21|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|22|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|24|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|25|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|26|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|27|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|28|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|29|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|30|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|31|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|32|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|33|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|34|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|35|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|36|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|37|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|38|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|39|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|40|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|41|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|42|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|43|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|44|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|45|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|46|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|47|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|48|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|49|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|51|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|52|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|53|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|54|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|55|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|56|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|57|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|58|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|59|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|60|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|61|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|62|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|63|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|64|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|65|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|66|Half Japanese|1980|2761|too_few_lyrics
1/2 Gentlemen / Not Beasts|67|Half Japanese|1980|2761|too_few_lyrics
Cornbread|1|Lee Morgan|1967|1957|too_few_lyrics
Cornbread|2|Lee Morgan|1967|1957|too_few_lyrics
Cornbread|3|Lee Morgan|1967|1957|too_few_lyrics
Cornbread|4|Lee Morgan|1967|1957|too_few_lyrics
Cornbread|5|Lee Morgan|1967|1957|too_few_lyrics
Live at Birdland|1|John Coltrane|1964|2316|too_few_lyrics
Live at Birdland|2|John Coltrane|1964|2316|too_few_lyrics
Live at Birdland|3|John Coltrane|1964|2316|too_few_lyrics
Live at Birdland|4|John Coltrane|1964|2316|too_few_lyrics
Live at Birdland|5|John Coltrane|1964|2316|too_few_lyrics
Adam's Apple|1|Wayne Shorter|1967|1969|too_few_lyrics
Adam's Apple|2|Wayne Shorter|1967|1969|too_few_lyrics
Adam's Apple|3|Wayne Shorter|1967|1969|too_few_lyrics
Adam's Apple|4|Wayne Shorter|1967|1969|too_few_lyrics
Adam's Apple|5|Wayne Shorter|1967|1969|too_few_lyrics
Adam's Apple|6|Wayne Shorter|1967|1969|too_few_lyrics
Minimal Nation|0|Robert Hood|1994|5264|not_found
Dancer with Bruised Knees|0|Kate and Anna McGarrigle|1977|417|not_found
Fiyo on the Bayou|1|The Neville Brothers|1981|535|too_few_lyrics
Fiyo on the Bayou|2|The Neville Brothers|1981|535|too_few_lyrics
Fiyo on the Bayou|8|The Neville Brothers|1981|535|too_few_lyrics
Depression Cherry|10|Beach House|2015|5560|too_few_lyrics
Let's Hide Away and Dance Away with Freddie King|1|Freddie King|1961|2073|too_few_lyrics
Let's Hide Away and Dance Away with Freddie King|2|Freddie King|1961|2073|too_few_lyrics
Let's Hide Away and Dance Away with Freddie King|3|Freddie King|1961|2073|too_few_lyrics
Let's Hide Away and Dance Away with Freddie King|4|Freddie King|1961|2073|too_few_lyrics
Let's Hide Away and Dance Away with Freddie King|5|Freddie King|1961|2073|too_few_lyrics
Let's Hide Away and Dance Away with Freddie King|6|Freddie King|1961|2073|too_few_lyrics
Let's Hide Away and Dance Away with Freddie King|7|Freddie King|1961|2073|too_few_lyrics
Let's Hide Away and Dance Away with Freddie King|8|Freddie King|1961|2073|too_few_lyrics
Let's Hide Away and Dance Away with Freddie King|9|Freddie King|1961|2073|too_few_lyrics
Let's Hide Away and Dance Away with Freddie King|10|Freddie King|1961|2073|too_few_lyrics
Let's Hide Away and Dance Away with Freddie King|11|Freddie King|1961|2073|too_few_lyrics
Let's Hide Away and Dance Away with Freddie King|12|Freddie King|1961|2073|too_few_lyrics
Out Front|0|Booker Little|1961|2508|not_found
The Spotlight Kid|5|Captain Beefheart|1972|1365|too_few_lyrics
War ina Babylon|0|Max Romeo & The Upsetters|1976|4589|not_found
Coltrane Plays the Blues|1|John Coltrane|1962|1908|too_few_lyrics
Coltrane Plays the Blues|2|John Coltrane|1962|1908|too_few_lyrics
Coltrane Plays the Blues|3|John Coltrane|1962|1908|too_few_lyrics
Coltrane Plays the Blues|4|John Coltrane|1962|1908|too_few_lyrics
Coltrane Plays the Blues|5|John Coltrane|1962|1908|too_few_lyrics
Coltrane Plays the Blues|6|John Coltrane|1962|1908|too_few_lyrics
Art Blakey's Jazz Messengers with Thelonious Monk|0|Art Blakey|1958|2266|not_found
The Las Vegas Story|6|The Gun Club|1984|1490|too_few_lyrics
Ambient 4: On Land|1|Brian Eno|1982|2804|too_few_lyrics
Ambient 4: On Land|2|Brian Eno|1982|2804|too_few_lyrics
Ambient 4: On Land|3|Brian Eno|1982|2804|too_few_lyrics
Ambient 4: On Land|4|Brian Eno|1982|2804|too_few_lyrics
Ambient 4: On Land|5|Brian Eno|1982|2804|too_few_lyrics
Ambient 4: On Land|6|Brian Eno|1982|2804|too_few_lyrics
Ambient 4: On Land|7|Brian Eno|1982|2804|too_few_lyrics
Ambient 4: On Land|8|Brian Eno|1982|2804|too_few_lyrics
Blood Mountain|6|Mastodon|2006|3077|too_few_lyrics
Hole|0|Scraping Foetus Off the Wheel|1984|3009|not_found
Feed Me Weird Things|1|Squarepusher|1996|4842|too_few_lyrics
Feed Me Weird Things|2|Squarepusher|1996|4842|too_few_lyrics
Feed Me Weird Things|3|Squarepusher|1996|4842|too_few_lyrics
Feed Me Weird Things|4|Squarepusher|1996|4842|too_few_lyrics
Feed Me Weird Things|5|Squarepusher|1996|4842|too_few_lyrics
Feed Me Weird Things|6|Squarepusher|1996|4842|too_few_lyrics
Feed Me Weird Things|7|Squarepusher|1996|4842|too_few_lyrics
Feed Me Weird Things|8|Squarepusher|1996|4842|too_few_lyrics
Feed Me Weird Things|9|Squarepusher|1996|4842|too_few_lyrics
Feed Me Weird Things|10|Squarepusher|1996|4842|too_few_lyrics
Feed Me Weird Things|11|Squarepusher|1996|4842|too_few_lyrics
Feed Me Weird Things|12|Squarepusher|1996|4842|too_few_lyrics
Free Fall|1|Jimmy Giuffre|1963|1914|too_few_lyrics
Free Fall|2|Jimmy Giuffre|1963|1914|too_few_lyrics
Free Fall|3|Jimmy Giuffre|1963|1914|too_few_lyrics
Free Fall|4|Jimmy Giuffre|1963|1914|too_few_lyrics
Free Fall|5|Jimmy Giuffre|1963|1914|too_few_lyrics
Free Fall|6|Jimmy Giuffre|1963|1914|too_few_lyrics
Free Fall|7|Jimmy Giuffre|1963|1914|too_few_lyrics
Free Fall|8|Jimmy Giuffre|1963|1914|too_few_lyrics
Free Fall|9|Jimmy Giuffre|1963|1914|too_few_lyrics
Free Fall|10|Jimmy Giuffre|1963|1914|too_few_lyrics
Eden|7|Everything But the Girl|1984|1495|too_few_lyrics
Glass Swords|1|Rustie|2011|5168|too_few_lyrics
Glass Swords|2|Rustie|2011|5168|too_few_lyrics
Glass Swords|4|Rustie|2011|5168|too_few_lyrics
Glass Swords|5|Rustie|2011|5168|too_few_lyrics
Glass Swords|6|Rustie|2011|5168|too_few_lyrics
Glass Swords|7|Rustie|2011|5168|too_few_lyrics
Glass Swords|8|Rustie|2011|5168|too_few_lyrics
Glass Swords|9|Rustie|2011|5168|too_few_lyrics
Glass Swords|10|Rustie|2011|5168|too_few_lyrics
Glass Swords|11|Rustie|2011|5168|too_few_lyrics
Glass Swords|13|Rustie|2011|5168|too_few_lyrics
Faith|9|The Cure|1981|530|too_few_lyrics
Europe '72|15|Grateful Dead|1972|2433|too_few_lyrics
Europe '72|16|Grateful Dead|1972|2433|too_few_lyrics
Call of the West|10|Wall of Voodoo|1982|2917|too_few_lyrics
Transfiguration of Vincent|1|M. Ward|2003|4970|too_few_lyrics
Transfiguration of Vincent|5|M. Ward|2003|4970|too_few_lyrics
Transfiguration of Vincent|15|M. Ward|2003|4970|too_few_lyrics
Thelonious Himself|1|Thelonious Monk|1957|2246|too_few_lyrics
Newport 1958|0|Mahalia Jackson|1958|2299|not_found
Van Halen II|7|Van Halen|1979|2784|too_few_lyrics
Get It|12|Dave Edmunds|1977|1160|too_few_lyrics
For Musicians Only|0|Stan Getz, Dizzy Gillespie and Sonny Stitt|1956|1794|not_found
The Midnight Organ Fight|7|Frightened Rabbit|2008|4403|too_few_lyrics
Coleman Hawkins Encounters Ben Webster/Blue Saxophones|0|Coleman Hawkins & Ben Webster|1959|2413|not_found
Duck Rock|7|Malcolm McLaren|1983|591|too_few_lyrics
Duck Rock|9|Malcolm McLaren|1983|591|too_few_lyrics
Wise Guy/Tropical Gangsters|0|Kid Creole and The Coconuts|1982|1486|not_found
Blues and Ballads|0|Lonnie Johnson with Elmer Snowden|1960|1274|not_found
Dreamtime Return|0|Steve Roach|1988|2895|not_found
Neu! 2|1|Neu!|1973|2667|too_few_lyrics
Neu! 2|2|Neu!|1973|2667|too_few_lyrics
Neu! 2|3|Neu!|1973|2667|too_few_lyrics
Neu! 2|4|Neu!|1973|2667|too_few_lyrics
Neu! 2|5|Neu!|1973|2667|too_few_lyrics
Neu! 2|6|Neu!|1973|2667|too_few_lyrics
Neu! 2|7|Neu!|1973|2667|too_few_lyrics
Neu! 2|8|Neu!|1973|2667|too_few_lyrics
Neu! 2|9|Neu!|1973|2667|too_few_lyrics
Neu! 2|10|Neu!|1973|2667|too_few_lyrics
Neu! 2|11|Neu!|1973|2667|too_few_lyrics
The Well Below the Valley|3|Planxty|1973|2669|too_few_lyrics
The Well Below the Valley|5|Planxty|1973|2669|too_few_lyrics
The Well Below the Valley|7|Planxty|1973|2669|too_few_lyrics
The Well Below the Valley|9|Planxty|1973|2669|too_few_lyrics
The Well Below the Valley|11|Planxty|1973|2669|too_few_lyrics
Right Place, Wrong Time|3|Otis Rush|1976|2621|too_few_lyrics
Right Place, Wrong Time|7|Otis Rush|1976|2621|too_few_lyrics
Hound Dog Taylor and the Houserockers|2|Hound Dog Taylor and the Houserockers|1971|2388|too_few_lyrics
Hound Dog Taylor and the Houserockers|4|Hound Dog Taylor and the Houserockers|1971|2388|too_few_lyrics
Hound Dog Taylor and the Houserockers|6|Hound Dog Taylor and the Houserockers|1971|2388|too_few_lyrics
Hound Dog Taylor and the Houserockers|10|Hound Dog Taylor and the Houserockers|1971|2388|too_few_lyrics
Hound Dog Taylor and the Houserockers|12|Hound Dog Taylor and the Houserockers|1971|2388|too_few_lyrics
Awaken, My Love!|10|Childish Gambino|2016|5709|too_few_lyrics
Cease to Begin|6|Band of Horses|2007|4263|too_few_lyrics
Hearts of Oak|0|Ted Leo, Rx/Pharmacists|2003|3922|not_found
Quartets - Live at the Village Vanguard|0|Joe Lovano|1995|3550|not_found
So... How's Your Girl?|1|Handsome Boy Modeling School|1999|3760|too_few_lyrics
Wonderful Rainbow|1|Lightning Bolt|2003|2403|too_few_lyrics
Wonderful Rainbow|2|Lightning Bolt|2003|2403|too_few_lyrics
Wonderful Rainbow|4|Lightning Bolt|2003|2403|too_few_lyrics
Wonderful Rainbow|7|Lightning Bolt|2003|2403|too_few_lyrics
Wonderful Rainbow|8|Lightning Bolt|2003|2403|too_few_lyrics
Wonderful Rainbow|9|Lightning Bolt|2003|2403|too_few_lyrics
Wonderful Rainbow|10|Lightning Bolt|2003|2403|too_few_lyrics
Once I Was an Eagle|8|Laura Marling|2013|5339|too_few_lyrics
Atlantis|0|Sun Ra and His Astro-Infinity Arkestra|1969|1993|not_found
3 Compositions of New Jazz|0|Anthony Braxton|1968|1981|not_found
Nelson Mandela|0|Youssou N'Dour|1985|3070|not_found
Sailor|1|Steve Miller Band|1968|143|too_few_lyrics
Ghosts of the Great Highway|9|Sun Kil Moon|2003|4910|too_few_lyrics
Qui sème le vent récolte le tempo|1|MC Solaar|1991|3431|too_few_lyrics
Qui sème le vent récolte le tempo|8|MC Solaar|1991|3431|too_few_lyrics
Qui sème le vent récolte le tempo|16|MC Solaar|1991|3431|too_few_lyrics
Long Player|9|Faces|1971|1356|too_few_lyrics
The All Seeing Eye|1|Wayne Shorter|1966|2360|too_few_lyrics
The All Seeing Eye|2|Wayne Shorter|1966|2360|too_few_lyrics
The All Seeing Eye|3|Wayne Shorter|1966|2360|too_few_lyrics
The All Seeing Eye|4|Wayne Shorter|1966|2360|too_few_lyrics
The All Seeing Eye|5|Wayne Shorter|1966|2360|too_few_lyrics
Boogie with Canned Heat|9|Canned Heat|1968|1657|too_few_lyrics
A Strangely Isolated Place|1|Ulrich Schnauss|2003|4966|too_few_lyrics
